srun --overcommit -p batch -N 1 -n 200 ./APSP_MPI_sync testcase/v200_e200.in v200_e200.out 200
srun: job 204745 queued and waiting for resources
srun: job 204745 queued and waiting for resources
srun: job 204745 has been allocated resources
srun: job 204745 has been allocated resources
140, 0.762335, 0.123802, 0.123802, 0.038650, 0.476081
144, 0.762634, 0.124111, 0.124111, 0.051952, 0.462461
144, 0.762634, 0.124111, 0.124111, 0.051952, 0.462461
147, 0.761762, 0.124240, 0.124240, 0.047863, 0.465420
147, 0.761762, 0.124240, 0.124240, 0.047863, 0.465420
148, 0.762154, 0.123872, 0.123872, 0.050553, 0.463858
148, 0.762154, 0.123872, 0.123872, 0.050553, 0.463858
164, 0.761426, 0.123932, 0.123932, 0.050030, 0.463531
164, 0.761426, 0.123932, 0.123932, 0.050030, 0.463531
166, 0.761471, 0.124459, 0.124459, 0.049312, 0.463240
166, 0.761471, 0.124459, 0.124459, 0.049312, 0.463240
176, 0.762941, 0.123997, 0.123997, 0.033405, 0.481543
176, 0.762941, 0.123997, 0.123997, 0.033405, 0.481543
180, 0.761919, 0.123733, 0.123733, 0.040252, 0.474201
180, 0.761919, 0.123733, 0.123733, 0.040252, 0.474201
195, 0.761184, 0.124103, 0.124103, 0.045671, 0.467308
195, 0.761184, 0.124103, 0.124103, 0.045671, 0.467308
6, 0.760993, 0.124159, 0.124159, 0.063982, 0.448694
6, 0.760993, 0.124159, 0.124159, 0.063982, 0.448694
7, 0.761660, 0.124369, 0.124369, 0.053857, 0.459066
7, 0.761660, 0.124369, 0.124369, 0.053857, 0.459066
17, 0.763447, 0.123698, 0.123698, 0.063633, 0.452417
17, 0.763447, 0.123698, 0.123698, 0.063633, 0.452417
22, 0.761156, 0.123867, 0.123867, 0.062290, 0.451133
22, 0.761156, 0.123867, 0.123867, 0.062290, 0.451133
23, 0.761609, 0.124237, 0.124237, 0.063884, 0.449251
23, 0.761609, 0.124237, 0.124237, 0.063884, 0.449251
41, 0.762873, 0.123531, 0.123531, 0.046360, 0.469451
41, 0.762873, 0.123531, 0.123531, 0.046360, 0.469451
45, 0.763146, 0.124095, 0.124095, 0.057838, 0.457117
45, 0.763146, 0.124095, 0.124095, 0.057838, 0.457117
68, 0.763645, 0.124658, 0.124658, 0.058658, 0.455672
68, 0.763645, 0.124658, 0.124658, 0.058658, 0.455672
77, 0.763537, 0.124811, 0.124811, 0.058456, 0.455459
77, 0.763537, 0.124811, 0.124811, 0.058456, 0.455459
81, 0.763780, 0.124726, 0.124726, 0.049254, 0.465074
81, 0.763780, 0.124726, 0.124726, 0.049254, 0.465074
84, 0.762496, 0.124521, 0.124521, 0.043272, 0.470182
84, 0.762496, 0.124521, 0.124521, 0.043272, 0.470182
100, 0.763316, 0.124867, 0.124867, 0.054841, 0.458741
100, 0.763316, 0.124867, 0.124867, 0.054841, 0.458741
102, 0.761908, 0.124896, 0.124896, 0.044308, 0.467808
102, 0.761908, 0.124896, 0.124896, 0.044308, 0.467808
110, 0.760849, 0.124622, 0.124622, 0.038915, 0.472689
110, 0.760849, 0.124622, 0.124622, 0.038915, 0.472689
111, 0.761607, 0.124828, 0.124828, 0.042234, 0.469718
111, 0.761607, 0.124828, 0.124828, 0.042234, 0.469718
121, 0.763281, 0.124863, 0.124863, 0.052183, 0.461372
121, 0.763281, 0.124863, 0.124863, 0.052183, 0.461372
132, 0.762429, 0.124178, 0.124178, 0.051423, 0.462650
132, 0.762429, 0.124178, 0.124178, 0.051423, 0.462650
142, 0.760865, 0.124092, 0.124092, 0.050013, 0.462668
142, 0.760865, 0.124092, 0.124092, 0.050013, 0.462668
143, 0.761349, 0.124322, 0.124322, 0.050558, 0.462146
143, 0.761349, 0.124322, 0.124322, 0.050558, 0.462146
182, 0.763205, 0.124368, 0.124368, 0.045950, 0.468519
182, 0.763205, 0.124368, 0.124368, 0.045950, 0.468519
184, 0.763709, 0.124452, 0.124452, 0.047260, 0.467546
184, 0.763709, 0.124452, 0.124452, 0.047260, 0.467546
14, 0.761286, 0.124395, 0.124395, 0.053384, 0.459112
14, 0.761286, 0.124395, 0.124395, 0.053384, 0.459112
38, 0.762359, 0.124288, 0.124288, 0.061273, 0.452510
38, 0.762359, 0.124288, 0.124288, 0.061273, 0.452510
69, 0.764053, 0.125212, 0.125212, 0.054933, 0.458696
69, 0.764053, 0.125212, 0.125212, 0.054933, 0.458696
70, 0.761949, 0.124942, 0.124942, 0.047873, 0.464192
70, 0.761949, 0.124942, 0.124942, 0.047873, 0.464192
73, 0.763667, 0.124679, 0.124679, 0.056280, 0.458028
73, 0.763667, 0.124679, 0.124679, 0.056280, 0.458028
78, 0.761756, 0.124921, 0.124921, 0.043095, 0.468818
78, 0.761756, 0.124921, 0.124921, 0.043095, 0.468818
88, 0.763266, 0.125017, 0.125017, 0.044519, 0.468713
88, 0.763266, 0.125017, 0.125017, 0.044519, 0.468713
89, 0.763669, 0.125144, 0.125144, 0.054879, 0.458503
89, 0.763669, 0.125144, 0.125144, 0.054879, 0.458503
101, 0.763834, 0.125223, 0.125223, 0.054518, 0.458869
101, 0.763834, 0.125223, 0.125223, 0.054518, 0.458869
125, 0.763657, 0.125229, 0.125229, 0.051899, 0.461300
125, 0.763657, 0.125229, 0.125229, 0.051899, 0.461300
134, 0.761439, 0.124478, 0.124478, 0.044628, 0.467856
134, 0.761439, 0.124478, 0.124478, 0.044628, 0.467856
150, 0.763082, 0.124462, 0.124462, 0.050342, 0.463816
150, 0.763082, 0.124462, 0.124462, 0.050342, 0.463816
151, 0.761704, 0.124585, 0.124585, 0.048546, 0.463988
151, 0.761704, 0.124585, 0.124585, 0.048546, 0.463988
152, 0.763594, 0.124281, 0.124281, 0.049351, 0.465680
156, 0.763151, 0.124254, 0.124254, 0.049169, 0.465475
152, 0.763594, 0.124281, 0.124281, 0.049351, 0.465680
156, 0.763151, 0.124254, 0.124254, 0.049169, 0.465475
158, 0.763486, 0.124498, 0.124498, 0.034050, 0.480439
158, 0.763486, 0.124498, 0.124498, 0.034050, 0.480439
172, 0.762864, 0.124472, 0.124472, 0.047429, 0.466491
174, 0.763134, 0.124471, 0.124471, 0.048312, 0.465880
172, 0.762864, 0.124472, 0.124472, 0.047429, 0.466491
174, 0.763134, 0.124471, 0.124471, 0.048312, 0.465880
183, 0.761007, 0.124442, 0.124442, 0.049075, 0.463048
183, 0.761007, 0.124442, 0.124442, 0.049075, 0.463048
39, 0.762536, 0.124396, 0.124396, 0.049050, 0.464694
39, 0.762536, 0.124396, 0.124396, 0.049050, 0.464694
65, 0.761799, 0.125110, 0.125110, 0.056600, 0.454978
65, 0.761799, 0.125110, 0.125110, 0.056600, 0.454978
71, 0.762448, 0.125291, 0.125291, 0.056418, 0.455449
71, 0.762448, 0.125291, 0.125291, 0.056418, 0.455449
79, 0.762110, 0.125112, 0.125112, 0.055409, 0.456477
79, 0.762110, 0.125112, 0.125112, 0.055409, 0.456477
86, 0.761804, 0.125193, 0.125193, 0.056694, 0.454723
86, 0.761804, 0.125193, 0.125193, 0.056694, 0.454723
92, 0.763121, 0.125311, 0.125311, 0.044762, 0.467738
92, 0.763121, 0.125311, 0.125311, 0.044762, 0.467738
93, 0.764078, 0.125380, 0.125380, 0.053970, 0.459348
93, 0.764078, 0.125380, 0.125380, 0.053970, 0.459348
103, 0.762739, 0.125339, 0.125339, 0.054587, 0.457473
103, 0.762739, 0.125339, 0.125339, 0.054587, 0.457473
133, 0.764003, 0.124887, 0.124887, 0.050954, 0.463274
133, 0.764003, 0.124887, 0.124887, 0.050954, 0.463274
135, 0.762758, 0.124919, 0.124919, 0.050731, 0.462189
135, 0.762758, 0.124919, 0.124919, 0.050731, 0.462189
154, 0.762753, 0.124629, 0.124629, 0.042653, 0.470842
154, 0.762753, 0.124629, 0.124629, 0.042653, 0.470842
155, 0.763035, 0.124746, 0.124746, 0.049093, 0.464450
155, 0.763035, 0.124746, 0.124746, 0.049093, 0.464450
159, 0.761942, 0.124520, 0.124520, 0.049673, 0.463229
159, 0.761942, 0.124520, 0.124520, 0.049673, 0.463229
175, 0.762775, 0.124675, 0.124675, 0.048622, 0.464803
175, 0.762775, 0.124675, 0.124675, 0.048622, 0.464803
188, 0.763231, 0.124865, 0.124865, 0.044127, 0.469375
188, 0.763231, 0.124865, 0.124865, 0.044127, 0.469375
190, 0.763262, 0.124979, 0.124979, 0.044201, 0.469104
190, 0.763262, 0.124979, 0.124979, 0.044201, 0.469104
15, 0.761962, 0.125104, 0.125104, 0.064241, 0.447512
15, 0.761962, 0.125104, 0.125104, 0.064241, 0.447512
87, 0.761945, 0.125528, 0.125528, 0.058453, 0.452436
87, 0.761945, 0.125528, 0.125528, 0.058453, 0.452436
146, 0.762662, 0.125210, 0.125210, 0.038169, 0.474073
146, 0.762662, 0.125210, 0.125210, 0.038169, 0.474073
178, 0.763202, 0.125230, 0.125230, 0.049681, 0.463061
178, 0.763202, 0.125230, 0.125230, 0.049681, 0.463061
37, 0.763774, 0.125233, 0.125233, 0.059318, 0.453990
37, 0.763774, 0.125233, 0.125233, 0.059318, 0.453990
186, 0.764133, 0.125660, 0.125660, 0.044905, 0.467908
186, 0.764133, 0.125660, 0.125660, 0.044905, 0.467908
24, 0.764347, 0.124744, 0.124744, 0.051013, 0.463847
24, 0.764347, 0.124744, 0.124744, 0.051013, 0.463847
25, 0.764494, 0.124940, 0.124940, 0.062376, 0.452238
25, 0.764494, 0.124940, 0.124940, 0.062376, 0.452238
28, 0.764590, 0.124782, 0.124782, 0.052986, 0.462041
28, 0.764590, 0.124782, 0.124782, 0.052986, 0.462041
48, 0.764003, 0.125597, 0.125597, 0.048400, 0.464408
48, 0.764003, 0.125597, 0.125597, 0.048400, 0.464408
52, 0.763166, 0.125448, 0.125448, 0.062102, 0.450169
52, 0.763166, 0.125448, 0.125448, 0.062102, 0.450169
187, 0.763840, 0.125948, 0.125948, 0.044689, 0.467255
187, 0.763840, 0.125948, 0.125948, 0.044689, 0.467255
53, 0.764058, 0.125736, 0.125736, 0.057868, 0.454719
53, 0.764058, 0.125736, 0.125736, 0.057868, 0.454719
179, 0.763114, 0.126088, 0.126088, 0.047989, 0.462950
179, 0.763114, 0.126088, 0.126088, 0.047989, 0.462950
1, 0.765477, 0.126238, 0.126238, 0.066147, 0.446853
1, 0.765477, 0.126238, 0.126238, 0.066147, 0.446853
54, 0.762574, 0.125824, 0.125824, 0.050829, 0.460096
54, 0.762574, 0.125824, 0.125824, 0.050829, 0.460096
49, 0.764638, 0.126282, 0.126282, 0.058838, 0.453237
49, 0.764638, 0.126282, 0.126282, 0.058838, 0.453237
55, 0.763679, 0.125996, 0.125996, 0.059277, 0.452410
55, 0.763679, 0.125996, 0.125996, 0.059277, 0.452410
56, 0.764619, 0.126184, 0.126184, 0.056600, 0.455650
56, 0.764619, 0.126184, 0.126184, 0.056600, 0.455650
29, 0.765662, 0.126002, 0.126002, 0.061102, 0.452556
29, 0.765662, 0.126002, 0.126002, 0.061102, 0.452556
57, 0.764696, 0.126434, 0.126434, 0.056623, 0.455204
57, 0.764696, 0.126434, 0.126434, 0.056623, 0.455204
30, 0.763277, 0.125910, 0.125910, 0.050088, 0.461370
30, 0.763277, 0.125910, 0.125910, 0.050088, 0.461370
60, 0.764335, 0.126529, 0.126529, 0.056978, 0.454300
60, 0.764335, 0.126529, 0.126529, 0.056978, 0.454300
61, 0.764705, 0.126744, 0.126744, 0.055757, 0.455461
61, 0.764705, 0.126744, 0.126744, 0.055757, 0.455461
62, 0.764064, 0.126730, 0.126730, 0.059766, 0.450838
31, 0.764155, 0.126670, 0.126670, 0.063184, 0.447631
62, 0.764064, 0.126730, 0.126730, 0.059766, 0.450838
31, 0.764155, 0.126670, 0.126670, 0.063184, 0.447631
63, 0.764502, 0.127004, 0.127004, 0.058389, 0.452105
5, 0.776369, 0.137195, 0.137195, 0.064533, 0.437447
63, 0.764502, 0.127004, 0.127004, 0.058389, 0.452105
5, 0.776369, 0.137195, 0.137195, 0.064533, 0.437447
85, 0.776370, 0.137547, 0.137547, 0.056267, 0.445010
94, 0.773742, 0.137823, 0.137823, 0.055253, 0.442843
85, 0.776370, 0.137547, 0.137547, 0.056267, 0.445010
94, 0.773742, 0.137823, 0.137823, 0.055253, 0.442843
95, 0.774036, 0.137971, 0.137971, 0.045445, 0.452648
95, 0.774036, 0.137971, 0.137971, 0.045445, 0.452648
116, 0.775919, 0.137568, 0.137568, 0.043570, 0.457214
116, 0.775919, 0.137568, 0.137568, 0.043570, 0.457214
117, 0.776271, 0.137728, 0.137728, 0.053490, 0.447325
117, 0.776271, 0.137728, 0.137728, 0.053490, 0.447325
118, 0.774421, 0.137491, 0.137491, 0.041935, 0.457505
118, 0.774421, 0.137491, 0.137491, 0.041935, 0.457505
119, 0.774606, 0.137828, 0.137828, 0.051610, 0.447340
119, 0.774606, 0.137828, 0.137828, 0.051610, 0.447340
126, 0.773281, 0.137224, 0.137224, 0.054278, 0.444555
126, 0.773281, 0.137224, 0.137224, 0.054278, 0.444555
127, 0.773848, 0.137299, 0.137299, 0.041885, 0.457366
127, 0.773848, 0.137299, 0.137299, 0.041885, 0.457366
141, 0.775261, 0.136739, 0.136739, 0.048542, 0.453241
141, 0.775261, 0.136739, 0.136739, 0.048542, 0.453241
163, 0.774230, 0.136231, 0.136231, 0.048528, 0.453240
163, 0.774230, 0.136231, 0.136231, 0.048528, 0.453240
167, 0.774351, 0.137217, 0.137217, 0.040891, 0.459026
167, 0.774351, 0.137217, 0.137217, 0.040891, 0.459026
191, 0.774434, 0.136630, 0.136630, 0.045074, 0.456100
191, 0.774434, 0.136630, 0.136630, 0.045074, 0.456100
198, 0.774836, 0.136621, 0.136621, 0.043799, 0.457794
198, 0.774836, 0.136621, 0.136621, 0.043799, 0.457794
199, 0.773590, 0.136683, 0.136683, 0.046831, 0.453393
199, 0.773590, 0.136683, 0.136683, 0.046831, 0.453393
145, 0.783687, 0.145509, 0.145509, 0.049911, 0.442758
145, 0.783687, 0.145509, 0.145509, 0.049911, 0.442758
153, 0.782654, 0.145289, 0.145289, 0.050817, 0.441258
153, 0.782654, 0.145289, 0.145289, 0.050817, 0.441258
161, 0.783707, 0.145797, 0.145797, 0.050623, 0.441490
161, 0.783707, 0.145797, 0.145797, 0.050623, 0.441490
66, 0.783695, 0.145911, 0.145911, 0.049826, 0.442046
66, 0.783695, 0.145911, 0.145911, 0.049826, 0.442046
98, 0.782956, 0.146363, 0.146363, 0.044981, 0.445250
98, 0.782956, 0.146363, 0.146363, 0.044981, 0.445250
157, 0.783769, 0.145207, 0.145207, 0.049161, 0.444193
157, 0.783769, 0.145207, 0.145207, 0.049161, 0.444193
169, 0.783949, 0.145595, 0.145595, 0.050361, 0.442398
169, 0.783949, 0.145595, 0.145595, 0.050361, 0.442398
177, 0.783648, 0.145755, 0.145755, 0.040585, 0.451553
177, 0.783648, 0.145755, 0.145755, 0.040585, 0.451553
185, 0.783571, 0.145740, 0.145740, 0.036550, 0.455540
185, 0.783571, 0.145740, 0.145740, 0.036550, 0.455540
189, 0.783405, 0.145623, 0.145623, 0.044089, 0.448070
189, 0.783405, 0.145623, 0.145623, 0.044089, 0.448070
193, 0.783736, 0.145506, 0.145506, 0.046175, 0.446548
193, 0.783736, 0.145506, 0.145506, 0.046175, 0.446548
2, 0.783681, 0.146017, 0.146017, 0.068853, 0.422793
2, 0.783681, 0.146017, 0.146017, 0.068853, 0.422793
3, 0.783985, 0.146212, 0.146212, 0.066951, 0.424610
3, 0.783985, 0.146212, 0.146212, 0.066951, 0.424610
18, 0.783693, 0.145328, 0.145328, 0.065674, 0.427363
18, 0.783693, 0.145328, 0.145328, 0.065674, 0.427363
42, 0.783213, 0.145164, 0.145164, 0.060118, 0.432768
42, 0.783213, 0.145164, 0.145164, 0.060118, 0.432768
58, 0.783361, 0.145932, 0.145932, 0.058338, 0.433159
58, 0.783361, 0.145932, 0.145932, 0.058338, 0.433159
59, 0.783405, 0.146094, 0.146094, 0.058684, 0.432533
59, 0.783405, 0.146094, 0.146094, 0.058684, 0.432533
67, 0.784184, 0.146364, 0.146364, 0.056972, 0.434483
67, 0.784184, 0.146364, 0.146364, 0.056972, 0.434483
82, 0.783369, 0.146061, 0.146061, 0.048567, 0.442679
82, 0.783369, 0.146061, 0.146061, 0.048567, 0.442679
99, 0.783415, 0.146464, 0.146464, 0.053406, 0.437081
99, 0.783415, 0.146464, 0.146464, 0.053406, 0.437081
114, 0.783393, 0.146049, 0.146049, 0.044269, 0.447026
114, 0.783393, 0.146049, 0.146049, 0.044269, 0.447026
130, 0.784108, 0.145728, 0.145728, 0.052881, 0.439771
130, 0.784108, 0.145728, 0.145728, 0.052881, 0.439771
131, 0.784288, 0.146069, 0.146069, 0.051491, 0.440659
131, 0.784288, 0.146069, 0.146069, 0.051491, 0.440659
138, 0.782881, 0.145656, 0.145656, 0.042998, 0.448571
138, 0.782881, 0.145656, 0.145656, 0.042998, 0.448571
149, 0.783361, 0.145840, 0.145840, 0.050669, 0.441012
149, 0.783361, 0.145840, 0.145840, 0.050669, 0.441012
165, 0.782677, 0.145804, 0.145804, 0.049112, 0.441957
165, 0.782677, 0.145804, 0.145804, 0.049112, 0.441957
173, 0.783159, 0.145450, 0.145450, 0.046678, 0.445582
173, 0.783159, 0.145450, 0.145450, 0.046678, 0.445582
197, 0.783418, 0.146138, 0.146138, 0.036273, 0.454868
197, 0.783418, 0.146138, 0.146138, 0.036273, 0.454868
19, 0.783981, 0.145708, 0.145708, 0.051453, 0.441112
19, 0.783981, 0.145708, 0.145708, 0.051453, 0.441112
26, 0.783518, 0.145910, 0.145910, 0.062656, 0.429041
26, 0.783518, 0.145910, 0.145910, 0.062656, 0.429041
34, 0.783816, 0.146001, 0.146001, 0.054946, 0.436868
34, 0.783816, 0.146001, 0.146001, 0.054946, 0.436868
50, 0.784140, 0.145964, 0.145964, 0.058623, 0.433589
50, 0.784140, 0.145964, 0.145964, 0.058623, 0.433589
51, 0.784281, 0.146258, 0.146258, 0.058510, 0.433256
51, 0.784281, 0.146258, 0.146258, 0.058510, 0.433256
74, 0.783158, 0.146910, 0.146910, 0.058083, 0.431255
74, 0.783158, 0.146910, 0.146910, 0.058083, 0.431255
75, 0.783254, 0.146932, 0.146932, 0.058927, 0.430463
75, 0.783254, 0.146932, 0.146932, 0.058927, 0.430463
83, 0.784156, 0.146827, 0.146827, 0.055110, 0.435392
83, 0.784156, 0.146827, 0.146827, 0.055110, 0.435392
90, 0.783759, 0.146922, 0.146922, 0.044727, 0.445189
90, 0.783759, 0.146922, 0.146922, 0.044727, 0.445189
91, 0.783879, 0.147086, 0.147086, 0.056597, 0.433111
91, 0.783879, 0.147086, 0.147086, 0.056597, 0.433111
106, 0.783240, 0.146660, 0.146660, 0.045929, 0.443991
106, 0.783240, 0.146660, 0.146660, 0.045929, 0.443991
107, 0.783584, 0.146982, 0.146982, 0.052007, 0.437612
107, 0.783584, 0.146982, 0.146982, 0.052007, 0.437612
115, 0.784112, 0.146576, 0.146576, 0.051348, 0.439611
115, 0.784112, 0.146576, 0.146576, 0.051348, 0.439611
122, 0.782853, 0.146828, 0.146828, 0.052753, 0.436445
122, 0.782853, 0.146828, 0.146828, 0.052753, 0.436445
123, 0.783066, 0.147137, 0.147137, 0.051862, 0.436929
123, 0.783066, 0.147137, 0.147137, 0.051862, 0.436929
139, 0.783646, 0.145992, 0.145992, 0.050482, 0.441180
139, 0.783646, 0.145992, 0.145992, 0.050482, 0.441180
181, 0.783656, 0.146087, 0.146087, 0.045935, 0.445547
181, 0.783656, 0.146087, 0.146087, 0.045935, 0.445547
27, 0.784557, 0.146779, 0.146779, 0.054848, 0.436151
27, 0.784557, 0.146779, 0.146779, 0.054848, 0.436151
35, 0.784819, 0.146960, 0.146960, 0.063753, 0.427147
35, 0.784819, 0.146960, 0.146960, 0.063753, 0.427147
43, 0.784675, 0.146183, 0.146183, 0.059701, 0.432608
43, 0.784675, 0.146183, 0.146183, 0.059701, 0.432608
10, 0.785196, 0.148807, 0.148807, 0.064528, 0.423054
10, 0.785196, 0.148807, 0.148807, 0.064528, 0.423054
11, 0.786100, 0.149479, 0.149479, 0.064316, 0.422826
11, 0.786100, 0.149479, 0.149479, 0.064316, 0.422826

real	3m26.897s
user	0m0.077s
sys	0m0.204s
srun --overcommit -p batch -N 2 -n 200 ./APSP_MPI_sync testcase/v200_e200.in v200_e200.out 200
srun: job 204754 queued and waiting for resources
srun: job 204754 queued and waiting for resources
srun: job 204754 has been allocated resources
srun: job 204754 has been allocated resources
100, 0.755215, 0.198626, 0.198626, 0.033016, 0.324948
0, 0.753789, 0.198758, 0.198758, 0.054412, 0.301861
100, 0.755215, 0.198626, 0.198626, 0.033016, 0.324948
0, 0.753789, 0.198758, 0.198758, 0.054412, 0.301861
101, 0.755262, 0.198643, 0.198643, 0.112737, 0.245239
1, 0.753934, 0.198746, 0.198746, 0.148076, 0.208366
101, 0.755262, 0.198643, 0.198643, 0.112737, 0.245239
1, 0.753934, 0.198746, 0.198746, 0.148076, 0.208366
108, 0.755423, 0.198625, 0.198625, 0.053145, 0.305028
2, 0.755602, 0.198721, 0.198721, 0.098655, 0.259504
108, 0.755423, 0.198625, 0.198625, 0.053145, 0.305028
2, 0.755602, 0.198721, 0.198721, 0.098655, 0.259504
117, 0.756016, 0.198273, 0.198273, 0.108055, 0.251415
118, 0.754909, 0.198377, 0.198377, 0.090838, 0.267316
4, 0.755665, 0.198715, 0.198715, 0.147285, 0.210950
117, 0.756016, 0.198273, 0.198273, 0.108055, 0.251415
118, 0.754909, 0.198377, 0.198377, 0.090838, 0.267316
4, 0.755665, 0.198715, 0.198715, 0.147285, 0.210950
136, 0.754134, 0.198739, 0.198739, 0.097850, 0.258806
5, 0.755256, 0.198761, 0.198761, 0.096686, 0.261049
8, 0.754250, 0.198685, 0.198685, 0.090034, 0.266846
136, 0.754134, 0.198739, 0.198739, 0.097850, 0.258806
5, 0.755256, 0.198761, 0.198761, 0.096686, 0.261049
8, 0.754250, 0.198685, 0.198685, 0.090034, 0.266846
150, 0.756000, 0.198709, 0.198709, 0.027472, 0.331110
